weight,height ,class,class name
68.305,180.83,0,bespoke
136.03,181.48,0,bespoke
87.968,158.48,0,bespoke
129.41,170.52,0,bespoke
89.161,158.26,0,bespoke
100.6,196.16,0,bespoke
46.11,163.91,0,bespoke
114.2,142.2,0,bespoke
84.454,191.23,0,bespoke
56.271,137.31,0,bespoke
101.64,149.51,0,bespoke
45.445,143.97,0,bespoke
134.25,154.67,0,bespoke
110.68,151.52,0,bespoke
70.821,182.53,0,bespoke
116.61,176.45,0,bespoke
107.54,198.39,0,bespoke
71.952,156.52,0,bespoke
95.883,162.34,0,bespoke
50.721,166.23,0,bespoke
109.36,194.14,0,bespoke
132.67,172.19,0,bespoke
89.331,162.61,0,bespoke
80.037,164.54,0,bespoke
132.15,196.83,0,bespoke
46.099,172.89,0,bespoke
133.28,160.44,0,bespoke
110.87,171.28,0,bespoke
123.02,199.13,0,bespoke
126.49,185.94,0,bespoke
55.505,140.73,0,bespoke
111.97,159.6,0,bespoke
97.408,185.02,0,bespoke
94.46,147.96,0,bespoke
74.805,157.95,0,bespoke
60.334,149.15,0,bespoke
75.374,135.21,0,bespoke
108.75,147.46,0,bespoke
94.775,164.27,0,bespoke
102.74,179.32,0,bespoke
117.23,165.42,0,bespoke
60.567,143.34,0,bespoke
91.964,187.24,0,bespoke
117.65,139.94,0,bespoke
73.577,143,0,bespoke
124.69,191.62,0,bespoke
109.58,179.55,0,bespoke
76.204,168.27,0,bespoke
96.135,175.07,0,bespoke
124.59,189.12,0,bespoke
68.083,135.69,0,bespoke
46.851,168.93,0,bespoke
102.71,159.95,0,bespoke
96.185,138.82,0,bespoke
66.503,181.43,0,bespoke
132.39,185.58,0,bespoke
133.92,181.58,0,bespoke
91.42,142.79,0,bespoke
111.27,156.04,0,bespoke
94.076,191.3,0,bespoke
72.097,178.89,0,bespoke
45.898,150.56,0,bespoke
72.83,136.85,0,bespoke
108.32,152.15,0,bespoke
59.734,183.66,0,bespoke
66.43,163,0,bespoke
128.37,196.76,0,bespoke
102.54,140.49,0,bespoke
106.45,136.07,0,bespoke
51.572,174.95,0,bespoke
65.762,148.88,0,bespoke
119.1,183.99,0,bespoke
104.76,181.28,0,bespoke
51.709,161.42,0,bespoke
107.44,150.79,0,bespoke
94.368,169.41,0,bespoke
135.02,186.5,0,bespoke
46.981,185.15,0,bespoke
114.23,159.24,0,bespoke
82.859,163.34,0,bespoke
110.29,199.13,0,bespoke
51.943,193.25,0,bespoke
117.01,182.81,0,bespoke
49.819,149.35,0,bespoke
106.03,139.49,0,bespoke
92.574,140.76,0,bespoke
95.359,152.06,0,bespoke
115.13,144.84,0,bespoke
71.084,158.67,0,bespoke
67.613,179.27,0,bespoke
117.19,141.64,0,bespoke
136.21,192.66,0,bespoke
60.79,165.37,0,bespoke
80.966,169.77,0,bespoke
54.196,140.27,0,bespoke
133.78,144.01,0,bespoke
121.28,137.09,0,bespoke
114.37,152.77,0,bespoke
120.5,184.44,0,bespoke
99.489,196.02,0,bespoke
79.361,136,0,bespoke
60.327,139.18,0,bespoke
129.21,178.37,0,bespoke
130.69,171.58,0,bespoke
117.07,150.37,0,bespoke
79.37,193.02,0,bespoke
92.141,165,0,bespoke
107.58,174.34,0,bespoke
72.452,155.44,0,bespoke
58.59,143.77,0,bespoke
74.273,195.33,0,bespoke
78.007,197.26,0,bespoke
58.256,199.3,0,bespoke
65.543,149.47,0,bespoke
97.803,158.92,0,bespoke
49.862,181.36,0,bespoke
84.648,136.9,0,bespoke
112.6,173.77,0,bespoke
128.53,157.6,0,bespoke
102.14,163.92,0,bespoke
89.172,144.5,0,bespoke
122.46,146.49,0,bespoke
75.602,172.89,0,bespoke
80.757,162.24,0,bespoke
58.111,154.67,0,bespoke
107.09,164.57,0,bespoke
47.422,161.25,0,bespoke
67.2,193,0,bespoke
137.98,162.34,0,bespoke
134.59,183.16,0,bespoke
138.2,152.39,0,bespoke
51.362,150.88,0,bespoke
63.549,145.75,0,bespoke
85.224,174.47,0,bespoke
96.022,174.98,0,bespoke
89.011,195.29,0,bespoke
104.46,197.28,0,bespoke
92.743,187.12,0,bespoke
120.22,174.82,0,bespoke
112.48,192.75,0,bespoke
99.093,168.73,0,bespoke
59.924,165.12,0,bespoke
104.43,151,0,bespoke
132.95,184.27,0,bespoke
138.4,173.67,0,bespoke
113.7,135.32,0,bespoke
62.818,177.46,0,bespoke
126.71,197.1,0,bespoke
57.261,167.42,0,bespoke
115.63,174.3,0,bespoke
49.548,181.38,0,bespoke
106.72,139.09,0,bespoke
50.656,146.86,0,bespoke
132.38,192.07,0,bespoke
61.314,186.07,0,bespoke
53.364,196.02,0,bespoke
73.932,154.51,0,bespoke
108.8,190.72,0,bespoke
64.422,188.15,0,bespoke
137.61,188.98,0,bespoke
48.758,163.3,0,bespoke
91.72,170.14,0,bespoke
105.89,194.38,0,bespoke
83.477,173.85,0,bespoke
50.423,135.45,0,bespoke
104.88,152.7,0,bespoke
65.385,143.94,0,bespoke
104.82,181.07,0,bespoke
82.483,137.7,0,bespoke
120.63,163.39,0,bespoke
128.51,179.22,0,bespoke
119.11,170.86,0,bespoke
111.74,146.57,0,bespoke
84.964,140.56,0,bespoke
106.17,147.14,0,bespoke
52.439,158.97,0,bespoke
81.171,195.52,0,bespoke
86.58,180.28,0,bespoke
83.66,145.81,0,bespoke
71.01,185.28,0,bespoke
66.978,161.86,0,bespoke
115.1,181.06,0,bespoke
128.54,156.59,0,bespoke
118.39,170.82,0,bespoke
48.404,199.77,0,bespoke
97.66,178.37,0,bespoke
100.88,192.78,0,bespoke
68.388,158.29,0,bespoke
82.847,163.21,0,bespoke
121.64,182.65,0,bespoke
73.674,199.64,0,bespoke
91.515,165.98,0,bespoke
119.22,156.55,0,bespoke
87.748,174.35,0,bespoke
124.16,185.26,0,bespoke
109.28,160.07,0,bespoke
53.23,148.25,0,bespoke
138.17,160.13,0,bespoke
98.811,139.23,0,bespoke
64.73,163.1,0,bespoke
54.083,179.83,0,bespoke
50.94,167.93,0,bespoke
47.449,181.6,0,bespoke
76.742,154.58,0,bespoke
97.897,180.89,0,bespoke
125.36,194.49,0,bespoke
104.54,180.88,0,bespoke
101.99,143.65,0,bespoke
65.01,178.26,0,bespoke
69.122,159.41,0,bespoke
106.94,167.66,0,bespoke
76.247,160.94,0,bespoke
94.702,197.43,0,bespoke
56.848,142.52,0,bespoke
88.006,171.48,0,bespoke
139.3,165.37,0,bespoke
82.927,145.33,0,bespoke
50.882,169.14,0,bespoke
72.831,155.78,0,bespoke
97.466,185.79,0,bespoke
115.31,139.09,0,bespoke
75.248,175.45,0,bespoke
91.917,176.41,0,bespoke
104.72,140.27,0,bespoke
116.55,190.01,0,bespoke
110.92,191.03,0,bespoke
58.004,184.32,0,bespoke
131.16,195.95,0,bespoke
80.993,177.1,0,bespoke
95.314,199.74,0,bespoke
138.92,182.85,0,bespoke
136.03,138.74,0,bespoke
122.68,135.61,0,bespoke
85.27,189.01,0,bespoke
122.71,156.78,0,bespoke
87.227,152.48,0,bespoke
81.125,142.04,0,bespoke
112.19,146.81,0,bespoke
67.697,159.95,0,bespoke
61.698,189.41,0,bespoke
67.624,184.51,0,bespoke
71.941,199.17,0,bespoke
48.862,181.22,0,bespoke
97.385,157.41,0,bespoke
134.54,169.94,0,bespoke
119.84,183.37,0,bespoke
67.936,195.41,0,bespoke
111.12,143.35,0,bespoke
46.449,149.36,0,bespoke
118.01,156.32,0,bespoke
76.53,156.98,0,bespoke
75.621,191.37,0,bespoke
117.72,178.92,0,bespoke
81.496,136.1,0,bespoke
65.77,168.63,0,bespoke
98.516,168.3,0,bespoke
65.96,160.74,0,bespoke
60.451,194.85,0,bespoke
82.966,199.46,0,bespoke
46.938,171.06,0,bespoke
85.211,172.1,0,bespoke
45.311,150.09,0,bespoke
49.262,186.88,0,bespoke
62.967,150.46,0,bespoke
64.127,172.27,0,bespoke
102.03,175.26,0,bespoke
67.014,164.49,0,bespoke
98.822,184.04,0,bespoke
97.321,171.78,0,bespoke
77.111,185.56,0,bespoke
139.04,182.72,0,bespoke
59.094,197.75,0,bespoke
125.87,184.6,0,bespoke
119.78,171.85,0,bespoke
94.809,173.98,0,bespoke
46.79,173.43,0,bespoke
70.028,197.51,0,bespoke
139.87,163.71,0,bespoke
112.5,180.01,0,bespoke
65.719,150.33,0,bespoke
105.95,185.09,0,bespoke
56.501,145.4,0,bespoke
97.885,140.11,0,bespoke
119.86,155.19,0,bespoke
84.378,156.08,0,bespoke
52.948,146.5,0,bespoke
100.78,150.99,0,bespoke
105.73,199.47,0,bespoke
56.89,174.73,0,bespoke
127.2,166.4,0,bespoke
91.34,150.88,0,bespoke
71.222,198.3,0,bespoke
74.59,181.5,0,bespoke
108.32,180.4,0,bespoke
92.509,146.36,0,bespoke
87.193,165.58,0,bespoke
75.93,187.33,0,bespoke
98.763,142.13,0,bespoke
46.446,186.68,0,bespoke
97.519,191.42,0,bespoke
133.9,141.33,0,bespoke
90.768,139.28,0,bespoke
76.205,138.92,0,bespoke
121.29,164.58,0,bespoke
58.629,192.16,0,bespoke
52.469,157.61,0,bespoke
87.314,163.38,0,bespoke
89.223,143.53,0,bespoke
114.98,177.47,0,bespoke
111.41,169.94,0,bespoke
95.644,182.39,0,bespoke
64.601,143.59,0,bespoke
59.912,193.12,0,bespoke
83.213,164.77,0,bespoke
86.57,141.54,0,bespoke
137.63,161.07,0,bespoke
133.04,191.44,0,bespoke
74.266,197.23,0,bespoke
126.95,136.39,0,bespoke
98.222,196.42,0,bespoke
96.695,194.92,0,bespoke
125.02,174.71,0,bespoke
119.86,166.86,0,bespoke
95.955,163.91,0,bespoke
45.174,160.79,0,bespoke
80.164,144.87,0,bespoke
86.431,191.56,0,bespoke
105.15,166.57,0,bespoke
58.944,190.89,0,bespoke
98.71,182.33,0,bespoke
83.296,170.27,0,bespoke
50.128,176,0,bespoke
57.919,152.49,0,bespoke
82.098,173.47,0,bespoke
88.468,191.31,0,bespoke
76.532,195.16,0,bespoke
126.45,196.82,0,bespoke
102.68,139.34,0,bespoke
63.726,196.5,0,bespoke
58.635,167.28,0,bespoke
117.9,139.42,0,bespoke
107.01,144.99,0,bespoke
77.517,154.24,0,bespoke
50.378,145.97,0,bespoke
84.934,182.79,0,bespoke
88.782,192.18,0,bespoke
95.873,190.34,0,bespoke
123.7,178.68,0,bespoke
139.85,186.9,0,bespoke
81.329,141.53,0,bespoke
63.058,168.97,0,bespoke
139.28,138.81,0,bespoke
109.59,187.89,0,bespoke
133.82,157.47,0,bespoke
105.46,188.88,0,bespoke
106.63,182.12,0,bespoke
81.348,156.92,0,bespoke
47.648,148.75,0,bespoke
101.34,157.09,0,bespoke
114.47,164.85,0,bespoke
107.05,169.37,0,bespoke
50.886,161.08,0,bespoke
59.539,183.87,0,bespoke
116.79,136.75,0,bespoke
92.104,159.35,0,bespoke
81.515,147.13,0,bespoke
72.39,159.18,0,bespoke
62.705,156.51,0,bespoke
135,136.2,0,bespoke
82.815,179.54,0,bespoke
58.219,178.7,0,bespoke
96.43,189.15,0,bespoke
47.899,163.37,0,bespoke
97.103,176.32,0,bespoke
82.676,178.23,0,bespoke
117.29,158.13,0,bespoke
60.465,155.7,0,bespoke
89.47,179.84,0,bespoke
101.4,136.71,0,bespoke
53.107,196.09,0,bespoke
92.228,175.73,0,bespoke
118.81,143.78,0,bespoke
57.713,196,0,bespoke
111.52,165.41,0,bespoke
123.92,195.66,0,bespoke
93.749,198.26,0,bespoke
45.457,153.48,0,bespoke
78.888,170.02,0,bespoke
137.44,135.82,0,bespoke
58.742,145.21,0,bespoke
118.6,157.86,0,bespoke
79.293,185.25,0,bespoke
71.75,155.81,0,bespoke
96.624,170.98,0,bespoke
83.688,159.71,0,bespoke
132.43,183.76,0,bespoke
78.905,199.03,0,bespoke
55.688,164.06,0,bespoke
69.233,139.85,0,bespoke
59.789,141.53,0,bespoke
122.25,156.85,0,bespoke
104.82,153.99,0,bespoke
107.64,194.6,0,bespoke
108.09,167.81,0,bespoke
96.991,172.65,0,bespoke
72.165,138.36,0,bespoke
54.245,152.34,0,bespoke
123.97,185.89,0,bespoke
74.927,169.97,0,bespoke
101.88,196.08,0,bespoke
89.533,169.94,0,bespoke
107.53,161.84,0,bespoke
69.795,197.67,0,bespoke
72.03,173.94,0,bespoke
110.65,196.18,0,bespoke
137.48,184.47,0,bespoke
71.843,142.21,0,bespoke
126.13,153.53,0,bespoke
130.63,148.82,0,bespoke
124.59,161.96,0,bespoke
116.47,167.61,0,bespoke
69.617,189.68,0,bespoke
134.98,185.67,0,bespoke
125.48,172.94,0,bespoke
125.03,168.73,0,bespoke
118.83,154.44,0,bespoke
90.007,179.86,0,bespoke
125.86,175.81,0,bespoke
133.27,185.47,0,bespoke
47.303,191.42,0,bespoke
114.26,136.72,0,bespoke
89.3,175.01,0,bespoke
101.16,147.89,0,bespoke
138.53,191.21,0,bespoke
125.47,195.33,0,bespoke
137.79,190.07,0,bespoke
77.761,137.52,0,bespoke
71.35,169.27,0,bespoke
75.059,158.65,0,bespoke
76.966,139.56,0,bespoke
97.069,151.14,0,bespoke
72.095,138.84,0,bespoke
132.01,150.04,0,bespoke
108.71,195.8,0,bespoke
119.62,187.44,0,bespoke
62.386,137.47,0,bespoke
58.384,197.93,0,bespoke
50.296,195.45,0,bespoke
103.75,137.98,0,bespoke
101.04,156.42,0,bespoke
80.628,181.57,0,bespoke
47.149,137.04,0,bespoke
60.129,150.78,0,bespoke
93.143,154.92,0,bespoke
119.78,189.21,0,bespoke
117.39,168.92,0,bespoke
133.76,142.51,0,bespoke
120.54,144.05,0,bespoke
88.155,161.3,0,bespoke
77.718,145.36,0,bespoke
57.622,196.39,0,bespoke
98.317,143.44,0,bespoke
64.723,149.81,0,bespoke
56.211,136.74,0,bespoke
117.93,192.9,0,bespoke
88.439,181.86,0,bespoke
113.96,148.26,0,bespoke
55.139,157.14,0,bespoke
86.718,173.76,0,bespoke
97.952,174.81,0,bespoke
126.28,139.27,0,bespoke
131.63,146.48,0,bespoke
78.376,146.27,0,bespoke
80.374,190.67,0,bespoke
54.712,172.67,0,bespoke
107.47,148.12,0,bespoke
65.787,178.9,0,bespoke
127.31,141.47,0,bespoke
82.373,135.27,0,bespoke
88.119,171.51,0,bespoke
62.267,158.17,0,bespoke
51.407,163.08,0,bespoke
119.53,152.81,0,bespoke
121.18,167.88,0,bespoke
89.025,152.09,0,bespoke
125.98,135.38,0,bespoke
104.44,195.13,0,bespoke
62.147,167.14,0,bespoke
47.857,149.37,0,bespoke
57.329,192.53,0,bespoke
74.983,142.82,0,bespoke
114.5,169.58,0,bespoke
118.43,146.07,0,bespoke
59.114,197.76,0,bespoke
120.6,196.43,0,bespoke
60.708,166.96,0,bespoke
113.12,145.87,0,bespoke
52.463,181.21,0,bespoke
82.417,184.19,0,bespoke
122.5,166.19,0,bespoke
95.348,189.37,0,bespoke
135,189.41,0,bespoke
75.085,172.07,0,bespoke
99.926,185.9,0,bespoke
63.072,165.92,0,bespoke
82.265,185.55,0,bespoke
139.88,193.24,0,bespoke
77.65,197.17,0,bespoke
131.31,143.53,0,bespoke
111.28,175.72,0,bespoke
47.828,183.72,0,bespoke
90.721,147.41,0,bespoke
109.31,163.84,0,bespoke
83.236,153.98,0,bespoke
59.639,163.34,0,bespoke
98.311,179.2,0,bespoke
135.19,151.44,0,bespoke
136.13,191.69,0,bespoke
139.04,169.85,0,bespoke
124.42,194.31,0,bespoke
107.14,165.28,0,bespoke
127.57,159.25,0,bespoke
127.06,180.08,0,bespoke
117.38,184.2,0,bespoke
60.7,194.05,0,bespoke
52.55,139.05,0,bespoke
93.345,185.92,0,bespoke
53.839,145.91,0,bespoke
86.597,189.14,0,bespoke
74.637,143.41,0,bespoke
81.019,166.98,0,bespoke
139.58,189.56,0,bespoke
127.6,172.61,0,bespoke
135.05,152.92,0,bespoke
69.159,158.55,0,bespoke
49.607,169.73,0,bespoke
124.02,195.98,0,bespoke
110.43,153.42,0,bespoke
101.62,176.59,0,bespoke
65.4,137.45,0,bespoke
95.841,184.22,0,bespoke
50.297,147.18,0,bespoke
85.95,168.13,0,bespoke
63.12,173.48,0,bespoke
76.139,150.54,0,bespoke
134.08,166.58,0,bespoke
125.5,194.84,0,bespoke
69.413,158.56,0,bespoke
80.835,139.13,0,bespoke
114.68,174.42,0,bespoke
119.31,146.32,0,bespoke
46.106,176.03,0,bespoke
66.062,158.19,0,bespoke
51.372,179.92,0,bespoke
112.04,138.58,0,bespoke
128.21,156.25,0,bespoke
71.361,174.83,0,bespoke
110.82,198.88,0,bespoke
58.206,164.55,0,bespoke
80.603,151.47,0,bespoke
124.41,137.42,0,bespoke
111.1,171.71,0,bespoke
111.02,137.97,0,bespoke
126.07,195.96,0,bespoke
72.986,164.5,0,bespoke
106.84,191.53,0,bespoke
73.37,195.26,0,bespoke
134.74,179.3,0,bespoke
119.17,158.22,0,bespoke
123.38,187.11,0,bespoke
114.94,172.46,0,bespoke
120.4,179.22,0,bespoke
83.49,172.86,0,bespoke
57.408,194.09,0,bespoke
60.158,193.39,0,bespoke
122.58,164.66,0,bespoke
47.903,146.84,0,bespoke
96.679,156.31,0,bespoke
123.23,136.55,0,bespoke
135.1,135.47,0,bespoke
88.726,187.23,0,bespoke
51.603,150.77,0,bespoke
94.628,186.52,0,bespoke
63.606,186.93,0,bespoke
73.378,148.33,0,bespoke
137.69,166.96,0,bespoke
60.705,190.25,0,bespoke
118.85,175.67,0,bespoke
77.431,148.96,0,bespoke
90.04,198.23,0,bespoke
54.522,169.9,0,bespoke
50.717,189.25,0,bespoke
126.86,188.01,0,bespoke
51.733,171.06,0,bespoke
128.87,162.85,0,bespoke
82.415,154,0,bespoke
86.805,187.17,0,bespoke
78.32,199.27,0,bespoke
48.073,168.05,0,bespoke
113.93,147.4,0,bespoke
78.582,170.18,0,bespoke
105.9,151.17,0,bespoke
118.3,160.45,0,bespoke
109.32,148.43,0,bespoke
91.158,186.08,0,bespoke
122.15,165.76,0,bespoke
52.22,165.74,0,bespoke
47.692,181.68,0,bespoke
86.183,143.32,0,bespoke
58.63,196.8,0,bespoke
121.76,182.76,0,bespoke
45.167,175.21,0,bespoke
54.141,171.51,0,bespoke
85.059,149.8,0,bespoke
67.336,192.53,0,bespoke
135.85,168.41,0,bespoke
80.291,162.21,0,bespoke
91.675,185.39,0,bespoke
70.413,180.32,0,bespoke
99.747,199.37,0,bespoke
94.404,173.54,0,bespoke
137.99,145.16,0,bespoke
107.77,143.5,0,bespoke
125.39,146.07,0,bespoke
53.279,139.29,0,bespoke
85.173,159.39,0,bespoke
48.934,182.21,0,bespoke
102.2,160.29,0,bespoke
114.49,137.34,0,bespoke
109.85,135.37,0,bespoke
50.798,177.65,0,bespoke
109.27,183.92,0,bespoke
74.172,139.39,0,bespoke
78.088,157.05,0,bespoke
114.02,167.33,0,bespoke
55.174,155.27,0,bespoke
68.987,178.68,0,bespoke
86.698,187.55,0,bespoke
100.78,179,0,bespoke
74.166,195.5,0,bespoke
86.37,176.53,0,bespoke
74.482,172.24,0,bespoke
132.02,199.39,0,bespoke
107.55,138.55,0,bespoke
61.806,140.53,0,bespoke
106.28,197.48,0,bespoke
48.353,161.35,0,bespoke
119.35,179.54,0,bespoke
45.171,161.39,0,bespoke
81.529,199.67,0,bespoke
108.88,189.46,0,bespoke
48.752,150.99,0,bespoke
86.302,162.07,0,bespoke
61.566,159.05,0,bespoke
100.41,186.47,0,bespoke
63.148,137.09,0,bespoke
81.446,186.77,0,bespoke
128.81,137.21,0,bespoke
45.175,136.2,0,bespoke
109.62,164.08,0,bespoke
71.839,189.44,0,bespoke
123.03,186.74,0,bespoke
72.94,195.9,0,bespoke
82.06,148.09,0,bespoke
135.35,191.07,0,bespoke
124.35,151.63,0,bespoke
129.57,138.88,0,bespoke
133.6,197.96,0,bespoke
57.289,139.26,0,bespoke
78.087,149.92,0,bespoke
112.79,137.15,0,bespoke
104.39,143.31,0,bespoke
124.19,179.2,0,bespoke
65.948,136.84,0,bespoke
75.335,190.37,0,bespoke
65.842,153.34,0,bespoke
47.663,162.43,0,bespoke
109.62,177.47,0,bespoke
72.184,194.9,0,bespoke
47.925,154,0,bespoke
72.023,197.84,0,bespoke
55.753,185.66,0,bespoke
51.804,140.61,0,bespoke
100.2,146.63,0,bespoke
46.041,147.37,0,bespoke
125.13,141.45,0,bespoke
51.276,194.14,0,bespoke
90.989,138.15,0,bespoke
60.428,194.15,0,bespoke
85.086,142.93,0,bespoke
126.99,157.99,0,bespoke
107.36,150.07,0,bespoke
136.43,171.45,0,bespoke
82.597,172.27,0,bespoke
84.133,154.68,0,bespoke
119.03,185.27,0,bespoke
130.69,135.9,0,bespoke
108.58,152.37,0,bespoke
61.281,195.59,0,bespoke
75.379,189.49,0,bespoke
70.765,136.49,0,bespoke
66.926,197.76,0,bespoke
111.74,160.86,0,bespoke
74.4,168.49,0,bespoke
137.52,182.56,0,bespoke
126.93,170.96,0,bespoke
103.88,198.91,0,bespoke
128.55,169.73,0,bespoke
74.176,176.69,0,bespoke
104.49,156.88,0,bespoke
105.23,198.85,0,bespoke
73.614,192.59,0,bespoke
100.38,141.94,0,bespoke
55.229,175.32,0,bespoke
120.85,191.62,0,bespoke
128.14,173.27,0,bespoke
106.53,184.76,0,bespoke
50.232,183.61,0,bespoke
134.16,143.21,0,bespoke
50.506,176.39,0,bespoke
68.669,193.73,0,bespoke
80.636,156.69,0,bespoke
84.285,166.91,0,bespoke
60.693,149.65,0,bespoke
134.49,184.66,0,bespoke
57.164,161.31,0,bespoke
116.76,197.41,0,bespoke
105.81,174.81,0,bespoke
74.128,157.98,0,bespoke
55.993,148.55,0,bespoke
135.78,139.99,0,bespoke
123.29,173.04,0,bespoke
59.459,152.14,0,bespoke
82.325,172.94,0,bespoke
88.962,137.4,0,bespoke
115.09,193.27,0,bespoke
128.19,146.39,0,bespoke
137.52,181.86,0,bespoke
113.77,142.71,0,bespoke
104.18,165.99,0,bespoke
125,183.28,0,bespoke
80.914,169.68,0,bespoke
130.37,176.28,0,bespoke
119.93,197.23,0,bespoke
131.34,150.8,0,bespoke
85.034,175.87,0,bespoke
51.706,183.5,0,bespoke
131.21,190.41,0,bespoke
103.21,178.61,0,bespoke
116.28,197.97,0,bespoke
100.14,135.19,0,bespoke
139.48,140.2,0,bespoke
60.757,171.9,0,bespoke
112.34,156.93,0,bespoke
60.837,174.46,0,bespoke
52.536,143.09,0,bespoke
105.24,172.8,0,bespoke
97.391,191.42,0,bespoke
118.37,143.5,0,bespoke
50.214,158.64,0,bespoke
49.431,140.79,0,bespoke
100.34,146.88,0,bespoke
117.37,174.83,0,bespoke
62.6,195.23,0,bespoke
95.917,182.98,0,bespoke
99.501,135.34,0,bespoke
102.47,164.48,0,bespoke
48.875,170.94,0,bespoke
70.662,158.44,0,bespoke
62,136.63,0,bespoke
95.134,178.69,0,bespoke
114.83,179.03,0,bespoke
132.18,159.6,0,bespoke
47.907,163.24,0,bespoke
123.3,169.64,0,bespoke
125.5,138.38,0,bespoke
89.615,150.04,0,bespoke
80.18,162.69,0,bespoke
52.185,144.28,0,bespoke
61.146,199.23,0,bespoke
108.84,190.13,0,bespoke
101.06,195.32,0,bespoke
108.44,191.71,0,bespoke
87.775,160.65,0,bespoke
120.23,159.51,0,bespoke
88.301,136.67,0,bespoke
129.97,185.36,0,bespoke
51.893,157.89,0,bespoke
105.37,147.87,0,bespoke
121.82,179.81,0,bespoke
75.504,148.78,0,bespoke
95.927,142.25,0,bespoke
127.28,196.26,0,bespoke
95.751,190.59,0,bespoke
120.39,191.08,0,bespoke
100.69,143.18,0,bespoke
128.74,149.92,0,bespoke
87.102,189.89,0,bespoke
53.851,187.44,0,bespoke
133.3,152.97,0,bespoke
84.764,155.23,0,bespoke
95.037,159.74,0,bespoke
110.64,162.2,0,bespoke
50.192,139.29,0,bespoke
77.339,196.56,0,bespoke
120.31,186.37,0,bespoke
45.622,177.39,0,bespoke
50.149,198.39,0,bespoke
71.037,143.5,0,bespoke
78.96,168.53,0,bespoke
119.2,169.57,0,bespoke
62.94,143.57,0,bespoke
83.616,176.87,0,bespoke
110.93,161.47,0,bespoke
123.8,179.96,0,bespoke
96.887,180.19,0,bespoke
131.67,154.61,0,bespoke
132.17,189.09,0,bespoke
103.76,185.08,0,bespoke
131.49,199.15,0,bespoke
129.92,174.79,0,bespoke
77.803,158.77,0,bespoke
139.66,144.8,0,bespoke
129.58,198.42,0,bespoke
79.563,180.91,0,bespoke
119.38,184.83,0,bespoke
76.191,146.53,0,bespoke
59.887,150.63,0,bespoke
115.25,193.79,0,bespoke
105.01,182.7,0,bespoke
101.99,191.85,0,bespoke
67.853,152.4,0,bespoke
71.823,190.37,0,bespoke
120.88,188.84,0,bespoke
100.76,192.17,0,bespoke
73.667,138.49,0,bespoke
73.131,151.32,0,bespoke
66.395,190.5,0,bespoke
93.017,196.94,0,bespoke
98.678,143.55,0,bespoke
51.545,154.56,0,bespoke
60.571,138.37,0,bespoke
93.499,170.52,0,bespoke
96.446,163.39,0,bespoke
93.453,147.79,0,bespoke
56.582,148.3,0,bespoke
59.796,140.86,0,bespoke
83.869,135.29,0,bespoke
110.9,147.16,0,bespoke
119.17,177.34,0,bespoke
105.45,173.72,0,bespoke
100.27,196.25,0,bespoke
137.6,176.61,0,bespoke
95.316,164.2,0,bespoke
72.395,159.49,0,bespoke
63.64,135.57,0,bespoke
65.46,149.08,0,bespoke
86.578,163.81,0,bespoke
98.86,157.06,0,bespoke
131.98,144.11,0,bespoke
75.029,140.75,0,bespoke
71.697,135.24,0,bespoke
103.8,186.85,0,bespoke
65.942,154.09,0,bespoke
61.342,181.24,0,bespoke
46.56,163.83,0,bespoke
94.052,154.25,0,bespoke
45.23,152.03,0,bespoke
97.82,152.89,0,bespoke
97.795,139.79,0,bespoke
52.005,186.49,0,bespoke
82.706,154.53,0,bespoke
118.36,138.27,0,bespoke
99.391,156.85,0,bespoke
83.292,191.05,0,bespoke
94.716,144.87,0,bespoke
82.286,155.12,0,bespoke
51.367,169.51,0,bespoke
118.96,170.06,0,bespoke
117.61,186.64,0,bespoke
99.01,138.95,0,bespoke
103.37,189.77,0,bespoke
100.94,195.52,0,bespoke
103.58,184.35,0,bespoke
67.779,142.69,0,bespoke
120.15,143.19,0,bespoke
112.04,154.5,0,bespoke
115.1,159.48,0,bespoke
58.15,177.65,0,bespoke
45.522,190.03,0,bespoke
115.16,185.6,0,bespoke
122.02,180.42,0,bespoke
98.649,166.12,0,bespoke
50.29,160.49,0,bespoke
75.694,170.7,0,bespoke
133.69,173.68,0,bespoke
126.01,138.88,0,bespoke
110.24,194.75,0,bespoke
60.888,166.37,0,bespoke
109.57,139.78,0,bespoke
52.559,157.28,0,bespoke
98.295,170.15,0,bespoke
88.609,174.33,0,bespoke
108.18,185.49,0,bespoke
86.241,178,0,bespoke
47.917,177.62,0,bespoke
87.029,172.56,0,bespoke
89.371,153.68,0,bespoke
45.987,185.53,0,bespoke
101.39,168.91,0,bespoke
73.655,165.59,0,bespoke
123.46,143.03,0,bespoke
132.01,189.72,0,bespoke
70.399,145.1,0,bespoke
73.122,184.83,0,bespoke
53.785,138.12,0,bespoke
113.95,184.63,0,bespoke
113.16,157.78,0,bespoke
103.98,164.89,0,bespoke
80.731,138.15,0,bespoke
104.91,154.06,0,bespoke
94.142,183.45,0,bespoke
106.77,195.19,0,bespoke
127.77,183.92,0,bespoke
76.447,144.44,0,bespoke
97.967,157.55,0,bespoke
47.718,193.09,0,bespoke
65.982,144.22,0,bespoke
119.63,190.33,0,bespoke
72.636,166.04,0,bespoke
50.432,195.19,0,bespoke
111.4,170.19,0,bespoke
105.64,169.33,0,bespoke
106.53,189.73,0,bespoke
